"State","CMS_Cert_Num","Provider_Name","Address","City","Zip","Phone","Type_of_Ownership","Date_Certified"
"MN","247005","RICE COUNTY PHNS","320 NORTHWEST 3ND ST SUITE #1","FARIBAULT","55021","5073326111","Local","1966-07-01 00:00:00"
"MN","247008","MN VISITING NURSE AGENCY","2000 SUMMER ST NE SUITE 100","MINNEAPOLIS","55413","6126174600","Private","1966-07-01 00:00:00"
"MN","247009","STEELE COUNTY PHNS","BOX 890 635 FLORENCE AVENUE","OWATONNA","55060","5074447650","State/County","1966-07-01 00:00:00"
"MN","247010","FILLMORE COUNTY PHNS","902 HOUSTON STREET NORTHWEST SUITE 2","PRESTON","55965","5077653898","State/County","1966-07-01 00:00:00"
"MN","247011","ACCRA HOME HEALTH INC","910 MAIN STREET #205","RED WING","55066","6513881010","Private","1966-07-01 00:00:00"
"MN","247019","BETHESDA HOME HEALTH","901 WILLMAR AVENUE SE,  SUITE 2","WILLMAR","56201","3202358364","Other","1994-02-10 00:00:00"
"MN","247021","HOME CARE LINK","815 FOREST AVENUE","NORTHFIELD","55057","5076648863","Other","1994-03-24 00:00:00"
"MN","247023","NORTH MEMORIAL HOME HEALTH HOSPICE","3500 FRANCE AVENUE NORTH, STE 101","ROBBINSDALE","55422","7635205777","Other","1966-09-06 00:00:00"
"MN","247024","GOOD SAMARITAN HOME CARE","563 COUNTY ROAD B","ROSEVILLE","55113","6514887680","Religious Affiliations","1994-03-30 00:00:00"
"MN","247029","UNIVERSAL PEDIATRIC SERVICES INC","306 WEST MICHIGAN STREET  SUITE 301","DULUTH","55802","2187333485","Proprietary","1994-05-18 00:00:00"
"MN","247040","LAKESHORE AT HOME","3900 LONDON ROAD","DULUTH","55804","2186257848","Private","1967-06-07 00:00:00"
"MN","247047","CASS CO PUBLIC HEALTH SERVICES","BOX 40, 400 MICHIGAN AVENUE","WALKER","56484","2185471340","State/County","1967-12-04 00:00:00"
"MN","247049","PIPESTONE CO HOME HLTH AGENCY","916 - 4TH AVENUE SW","PIPESTONE","56164","5078256025","State/County","1968-07-01 00:00:00"
"MN","247055","INTER COUNTY NURSING SERVICE","318 NORTH KNIGHT AVENUE","THIEF RIVER FALLS","56701","2186810876","State/County","1969-11-20 00:00:00"
"MN","247056","LE SUEUR COUNTY PUBLIC HEALTH","88 SOUTH PARK AVENUE","LE CENTER","56057","5073578246","State/County","1969-12-22 00:00:00"
"MN","247057","BELTRAMI COUNTY HEALTH & HUMAN SERVICES","616 AMERICA AVENUE NORTHWEST SUITE 340","BEMIDJI","56601","2183338100","Local","1970-01-13 00:00:00"
"MN","247061","TODD COUNTY PHNS","119 3RD STREET SOUTH","LONG PRAIRIE","56347","3207324440","Local","1970-12-08 00:00:00"
"MN","247063","BROWN COUNTY PUBLIC HEALTH","1117 CENTER STREET","NEW ULM","56073","5072336820","State/County","1971-05-26 00:00:00"
"MN","247071","CARING HANDS HOME CARE","113 MINNESOTA  AVENUE WEST","SEBEKA","56477","2188375572","Proprietary","1994-06-07 00:00:00"
"MN","247074","HOUSTON COUNTY PUBLIC HEALTH NURSING SERVICE","611 VISTA DRIVE SUITE 1","CALEDONIA","55921","5077255810","State/County","1975-12-23 00:00:00"
"MN","247076","SIBLEY COUNTY PUBLIC HEALTH & HUMAN SERVICES","111 EIGHTH STREET BOX 166","GAYLORD","55334","5072374035","Local","1976-04-08 00:00:00"
"MN","247078","FAIRVIEW HOME CARE AND HOSPICE","2450  26TH AVENUE SOUTH","MINNEAPOLIS","55406","6127212491","Private","1976-11-26 00:00:00"
"MN","247079","COTTONWOOD JACKSON COMM HLTH S","407 FIFTH STREET SUITE  209","JACKSON","56143","5078472366","Proprietary","1977-01-04 00:00:00"
"MN","247080","RENVILLE COUNTY PHNS","105 SOUTH 5TH STREET SUITE 119H","OLIVIA","56277","3205232570","State/County","1977-05-06 00:00:00"
"MN","247082","HEARTLAND HOME HC AND HOSPICE","2685 LONG LAKE ROAD SUITE 105","ROSEVILLE","55113","6516336522","Proprietary","1977-09-01 00:00:00"
"MN","247083","CLEARWATER CO NSG SERVICE","212 MAIN AVENUE NORTH","BAGLEY","56621","2186946581","State/County","1978-01-01 00:00:00"
"MN","247087","PRESBYTERIAN HOMES HOME CARE","1910 WEST COUNTY ROAD D","ROSEVILLE","55112","6516316203","Religious Affiliations","1978-03-15 00:00:00"
"MN","247089","COVENANT HOME HEALTH CARE LLC","199 COON RAPIDS BOULEVARD STE 111","COON RAPIDS","55433","7637559009","Proprietary","1978-09-08 00:00:00"
"MN","247093","INTREPID USA HEALTHCARE SERVICES","2778 CLEVELAND AVENUE NORTH","ROSEVILLE","55113","6516387800","Proprietary","1979-03-09 00:00:00"
"MN","247094","LIFECARE HOME CARE AND HOSPICE","715 DELMORE DRIVE","ROSEAU","56751","2184633211","Private","1979-04-19 00:00:00"
"MN","247096","WHITE EARTH HOME HEALTH","26246 CRANE ROAD","WHITE EARTH","56591","2189833286","Local","1980-01-14 00:00:00"
"MN","247098","ST LUKES HOME HEALTH SERVICES","220 NORTH SIXTH AVENUE EAST","DULUTH","55805","2182496111","Private","1980-05-22 00:00:00"
"MN","247103","KITTSON MEMORIAL HOME HEALTHCARE","1010 SOUTH BIRCH","HALLOCK","56728","2188433662","Private","1981-04-23 00:00:00"
"MN","247104","INTERIM HEALTHCARE OF THE TWIN CITIES","2833 NORTH FAIRVIEW AVENUE","ROSEVILLE","55113","6519173634","Proprietary","1981-07-15 00:00:00"
"MN","247110","CHILDRENS HOME CARE AND HOSPICE","2525 CHICAGO AVENUE SOUTH","MINNEAPOLIS","55404","6128136246","Private","1981-08-28 00:00:00"
"MN","247111","MADISON HOSPITAL HHA","900 SECOND AVENUE","MADISON","56256","3206987198","Religious Affiliations","1982-02-25 00:00:00"
"MN","247113","ALL HOMECARING","3638 CENTRAL AVENUE NE","MINNEAPOLIS","55418","6123781474","Proprietary","1981-11-09 00:00:00"
"MN","247117","ST CLOUD HOSPITAL HC SERVICES","48 NORTH 29TH AVENUE","SAINT CLOUD","56303","3202599375","Religious Affiliations","1982-04-16 00:00:00"
"MN","247120","GRANITE FALLS MUN HOSP HHA","345 TENTH AVENUE","GRANITE FALLS","56241","3205646226","Local","1982-11-17 00:00:00"
"MN","247124","LAKEWOOD HEALTH SYSTEM HOME CARE & HOSPICE","401 EAST PRAIRIE AVENUE","STAPLES","56479","2188948080","Other","1982-12-28 00:00:00"
"MN","247126","KANABEC COUNTY PHNS","905 EAST FOREST AVENUE SUITE 127","MORA","55051","3206796330","State/County","1983-02-24 00:00:00"
"MN","247127","SPECTRUM COMMUNITY HEALTH INC","6205 CROSSMAN LANE","INVER GROVE HEIGHTS","55076","6514510569","Proprietary","1983-01-27 00:00:00"
"MN","247133","LAKE REGION HOME HEALTH","102 GLEN OAKS DRIVE","NEW LONDON","56273","3203545858","Proprietary","1983-06-30 00:00:00"
"MN","247137","COUNTRY MANOR EXTENDED SERVICES","520 FIRST STREET NORTHEAST","SARTELL","56377","3202533343","Other","1983-05-05 00:00:00"
"MN","247138","NORTHFIELD HOME CARE","2000 NORTH AVENUE","NORTHFIELD","55057","5076461457","Local","1983-10-17 00:00:00"
"MN","247145","GENTIVA HEALTH SERVICES","1970 OAKCREST AVENUE","ROSEVILLE","55113","6516366330","Proprietary","1983-09-23 00:00:00"
"MN","247151","PARK NICOLLET METHODIST HOSPITAL CARE SVCS","6500 EXCELSIOR BOULEVARD","SAINT LOUIS PARK","55426","9529936087","Private","1983-12-01 00:00:00"
"MN","247152","CLARKFIELD HOME HEALTH AGENCY","1012 12TH AVENUE SUITE 201","CLARKFIELD","56223","3206697229","Local","1984-02-07 00:00:00"
"MN","247154","INTREPID USA HEALTHCARE SERVICES","5775 WAYZATA BLVD SUITE 540","SAINT LOUIS PARK","55416","9525135400","Proprietary","1984-03-19 00:00:00"
"MN","247156","SACRED HEART HOME HEALTH CARE","1200 12TH STREET SOUTHWEST","AUSTIN","55912","5074331905","Religious Affiliations","1984-04-10 00:00:00"
"MN","247158","HENDRICKS COMMUNITY HOSP HHA","503 EAST LINCOLN STREET","HENDRICKS","56136","5072753134","Other","1984-03-12 00:00:00"
"MN","247160","SANFORD CANBY MEDICAL CENTER","213 ST OLAF AVENUE NORTH, STE B","CANBY","56220","5072237277","Other","1984-05-23 00:00:00"
"MN","247161","COMFORT HEALTH","2746 SUPERIOR DR NW SUITE 200","ROCHESTER","55901","5072812332","Proprietary","1984-04-25 00:00:00"
"MN","247164","MAYO CLINIC HEALTH SYSTEM - ALBERT LEA","1705 SOUTHEAST BROADWAY","ALBERT LEA","56007","5073776393","Other","1984-07-26 00:00:00"
"MN","247166","HEALTHEAST HOME CARE","1700 UNIVERSITY AVENUE","SAINT PAUL","55104","6512322800","Other","1984-06-05 00:00:00"
"MN","247167","WINONA HEALTH HOME CARE","175 EAST WABASHA STREET","WINONA","55987","5074574468","Private","1984-10-05 00:00:00"
"MN","247168","RIDGEVIEW HOME CARE SERVICES","501 SOUTH MAPLE STREET STE 1","WACONIA","55387","9524426030","Private","1984-06-29 00:00:00"
"MN","247171","HOMEHEALTH PARTNERSHIP","500 HEARTWOOD DRIVE","CROSBY","56441","2185462311","Local","1984-09-11 00:00:00"
"MN","247172","ELY BLOOMENSON HOSPITAL HHA","328 WEST CONAN STREET","ELY","55731","2183658722","Private","1984-08-27 00:00:00"
"MN","247176","MAYO CLINIC HEALTH SYSTEM IN RED WING","1407 WEST FOURTH STREET","RED WING","55066","6513853410","Private","1984-09-12 00:00:00"
"MN","247177","INTEGRATED HOME CARE","475 ETNA STREET, SUITE 3","SAINT PAUL","55106","6514154663","Private","1984-11-13 00:00:00"
"MN","247180","STANLEY JONES AND ASSOCIATES","2746 SUPERIOR DR NW","ROCHESTER","55902","5072880064","Proprietary","1985-01-25 00:00:00"
"MN","247183","HEALTHLINE HOMECARE","MESABI MALL  1101 EAST 37TH ST","HIBBING","55746","2182626982","Private","1984-10-31 00:00:00"
"MN","247185","RECOVER HEALTH","3400 1ST STREET NORTH","SAINT CLOUD","56303","3202597045","Proprietary","1984-08-08 00:00:00"
"MN","247186","TYLER HOME CARE","240 WILLOW STREET","TYLER","56178","5072475973","Private","1984-12-28 00:00:00"
"MN","247188","SANFORD WORTHINGTON  HOME CARE AGENCY","1018 6TH AVENUE BOX 997","WORTHINGTON","56187","5073723139","Private","1985-04-04 00:00:00"
"MN","247194","MILLE LACS HOME CARE","200 ELM STREET NORTH","ONAMIA","56359","3205322800","Private","1985-04-05 00:00:00"
"MN","247195","CHARTER HOUSE HOME HLTH AGENCY","211 SECOND STREET NORTHWEST","ROCHESTER","55901","5072669724","Private","1985-04-19 00:00:00"
"MN","247196","LAKELAND HOMECARE","805 EAST CHANNING","FERGUS FALLS","56537","2189981400","Private","1985-05-09 00:00:00"
"MN","247200","HERITAGE HOME HEALTH & HOSPICE","152 NORMAN AVENUE SOUTH","FOLEY","56329","3209687117","Proprietary","1985-05-31 00:00:00"
"MN","247202","MADELIA COMMUNITY HOSPITAL HOME CARE","121 DREW AVENUE SOUTHEAST","MADELIA","56062","5076423255","Other","1985-07-08 00:00:00"
"MN","247203","ORTONVILLE AREA HEALTH SER HHA","450 EASTVOLD AVENUE","ORTONVILLE","56278","3208394020","Local","1985-08-28 00:00:00"
"MN","247209","BAYADA PEDIATRICS","10400 YELLOW CIRCLE DRIVE SUITE 401","MINNETONKA","55343","9529355581","Proprietary","1985-10-11 00:00:00"
"MN","247211","FAIRVIEW LAKES HOMECARING HOSP","11725 STINSON AVE","CHISAGO CITY","55013","6512578850","Private","1985-12-30 00:00:00"
"MN","247212","GLACIAL RIDGE HOME CARE","220 FIRST STREET SOUTHEAST","GLENWOOD","56334","3206342221","Local","1985-11-14 00:00:00"
"MN","247213","ST FRANCIS HOME HEALTH CARE","1110 HIGHWAY 75 NORTH SUITE A","BRECKENRIDGE","56520","2186432275","Religious Affiliations","1986-02-26 00:00:00"
"MN","247214","ESSENTIA HEALTH FOSSTON HOME HEALTH","900 HILLGROSS BOULEVARD SE","FOSSTON","56542","2184357677","Other","1986-03-13 00:00:00"
"MN","247215","SANFORD BEMIDJI HOME CARE AND HOSPICE","3525 PINE RIDGE AVENUE NORTHWEST","BEMIDJI","56601","2183335665","Private","1986-03-07 00:00:00"
"MN","247216","CHIPPEWA COUNTY MONTEVIDEO HOSPITAL HOME CARE","824 NORTH 11TH STREET","MONTEVIDEO","56265","3203218506","Other","1986-05-08 00:00:00"
"MN","247217","ECUMEN OF LITCHFIELD HOME CARE","218 NORTH HOLCOMBE AVENUE","LITCHFIELD","55355","3206937367","Religious Affiliations","1986-05-21 00:00:00"
"MN","247218","RECOVER HEALTH","101 EAST HOWARD STREET","HIBBING","55746","2182625887","Proprietary","1986-06-26 00:00:00"
"MN","247219","CARE PLUS HOME HEALTH AGENCY I","4050 OLSON MEMORIAL HIGHWAY STE 165","GOLDEN VALLEY","55422","7635295520","Proprietary","1986-09-22 00:00:00"
"MN","247221","SWIFT CTY BENSON HOSP HH CARE","2125 MINNESOTA AVENUE","BENSON","56215","3208431349","Local","1986-08-04 00:00:00"
"MN","247223","DEER RIVER HOME CARE","115 10TH AVENUE NORTHEAST","DEER RIVER","56636","2182463012","Private","1986-04-29 00:00:00"
"MN","247224","PATHSTONE HOME SERVICES","718 MOUND AVENUE","MANKATO","56001","5073854210","Religious Affiliations","1986-09-05 00:00:00"
"MN","247226","SPRING VALLEY HOME HLTH AGENCY","800 MEMORIAL DRIVE","SPRING VALLEY","55975","5073467381","Other","1986-12-18 00:00:00"
"MN","247227","SENIOR FRIEND ASSOCIATES INC","301 WEST FIRST STREET","DULUTH","55802","2187271111","Proprietary","1986-12-05 00:00:00"
"MN","247229","REDWOOD AREA HOS HOME CARE","100 FALLWOOD ROAD","REDWOOD FALLS","56283","5076374511","Local","1986-10-10 00:00:00"
"MN","247230","GOOD SHEPHERD HOME HEALTH CARE","1115 FOURTH AVENUE NORTH","SAUK RAPIDS","56379","3202593470","Religious Affiliations","1987-01-23 00:00:00"
"MN","247236","TOWN AND COUNTRY HOME HEALTH CARE","700 NORTH MONROE STREET","MINNEOTA","56264","5078725300","Proprietary","1986-09-03 00:00:00"
"MN","247238","LEGACY HOME HEALTH AND HOSPICE SERVICES OF WADENA","201 SHADY LANE DRIVE","WADENA","56482","2186317480","Private","1987-07-31 00:00:00"
"MN","247241","GENTIVA HEALTH SERVICES","952 EAST SUPERIOR STREET SUITE 104","DULUTH","55802","8006772244","Proprietary","1987-12-10 00:00:00"
"MN","247250","RECOVER HEALTH","5900 GREEN OAK DRIVE SUITE 200","MINNETONKA","55343","9529269808","Proprietary","1989-07-13 00:00:00"
"MN","247252","RIVERVIEW HOME CARE","323 SOUTH MINNESOTA","CROOKSTON","56716","2182819478","Private","1990-02-15 00:00:00"
"MN","247256","CENTRACARE HEALTH SYSTEM - SAUK CENTRE HOME CARE","425 NORTH ELM STREET","SAUK CENTRE","56378","3203522221","Other","1990-07-26 00:00:00"
"MN","247260","EQUITY SERVICES OF ST PAUL","1169 RICE STREET","SAINT PAUL","55117","6514894656","Private","1990-12-04 00:00:00"
"MN","247263","GUARDIAN ANGELS ELIM HOME CARE","403 MAIN STREET","ELK RIVER","55330","7632410654","Religious Affiliations","1991-07-22 00:00:00"
"MN","247264","PEOPLE INCORPORATED","317 YORK AVENUE","SAINT PAUL","55120","6517740202","Private","1991-08-22 00:00:00"
"MN","247266","SHETEK HOME CARE","251 FIFTH STREET EAST","TRACY","56175","5072124155","Proprietary","1992-01-30 00:00:00"
"MN","247268","JOHNSON MEMORIAL HOME CARE","1282 WALNUT STREET","DAWSON","56232","3207694323","Other","1992-04-03 00:00:00"
"MN","247269","GOOD NEIGHBOR HHC OF BRAINERD","14387 EDGEWOOD DRIVE","BAXTER","56425","2188299238","Proprietary","1992-06-19 00:00:00"
"MN","247271","COMMUNITY INVOLVEMENT PROG HHS","1600 BROADWAY STREET NE STE 1","MINNEAPOLIS","55413","6123624434","Other","1992-07-08 00:00:00"
"MN","247273","BEST CARE HOME HEALTH INC","3008 UNIVERSITY AVE SOUTHEAST","MINNEAPOLIS","55414","6123781040","Proprietary","1993-01-07 00:00:00"
"MN","247274","UNITED HOSP DIST HOME HLTH SER","125 SOUTH MAIN STREET","BLUE EARTH","56013","5075263273","Local","1993-01-19 00:00:00"
"MN","247279","UNITY FAMILY HOME CARE HOSPICE","815 SOUTHEAST SECOND STREET","LITTLE FALLS","56345","3206315575","Religious Affiliations","1993-03-10 00:00:00"
"MN","247281","INTERIM HEALTHCARE","227 WEST FIRST STREET STE 400","DULUTH","55802","2187220053","Proprietary","1993-05-20 00:00:00"
"MN","247282","CAREFOCUS CORPORATION","2429 UNIVERSITY AVE WEST #200","SAINT PAUL","55114","6519255598","Proprietary","1993-06-18 00:00:00"
"MN","247283","ALLIANCE HEALTH SERVICES INC","2260 CLIFF ROAD","EAGAN","55122","6518958030","Proprietary","1993-06-11 00:00:00"
"MN","247285","APPLETON AREA HEALTH SERVICES","120 SOUTH BARDUSON STREET SUITE 203","APPLETON","56208","3202892422","Private","1993-06-29 00:00:00"
"MN","247286","GRAND ITASCA CLINIC & HOSP HC","1601 GOLF COURSE ROAD","GRAND RAPIDS","55744","2183267568","Other","1993-07-30 00:00:00"
"MN","247288","HIAWATHA HOMECARE","4920 MOUNDVIEW DRIVE SUITE B","RED WING","55066","6513882223","Proprietary","1993-08-26 00:00:00"
"MN","247292","MARY T HOME HEALTH","1555 118TH LANE NORTHWEST","COON RAPIDS","55448","7638625479","Proprietary","1993-10-14 00:00:00"
"MN","247296","INTERNATIONAL HEALTH CARE SERV","5801 DULUTH STREET, SUITE 310","GOLDEN VALLEY","55422","7635911959","Private","1993-12-08 00:00:00"
"MN","248000","CAREMATE HOME HEALTH CARE INC","2236 MARSHALL AVENUE","SAINT PAUL","55104","6516590208","Proprietary","1994-07-08 00:00:00"
"MN","248002","NURSES THAT CARE INC","1932 LONDON ROAD","DULUTH","55812","2187242800","Proprietary","1994-07-12 00:00:00"
"MN","248003","MILS HOME HEALTH CARE AGENCY","2010 EAST HENNEPIN AVENUE BOX 051","MINNEAPOLIS","55413","6123794027","Proprietary","1994-09-09 00:00:00"
"MN","248004","BRISTOL PLACE HOME HEALTH SERVICES","412 RIDGEWOOD AVENUE SOUTH","MINNEAPOLIS","55403","6128710805","Proprietary","1994-09-21 00:00:00"
"MN","248005","COMMUNITY HOME HEALTH INC","16670 FRANKLIN TRAIL SE","PRIOR LAKE","55372","9524403955","Proprietary","1994-09-30 00:00:00"
"MN","248007","SIBLEY MEDICAL CNTR HOME CARE","601 WEST CHANDLER","ARLINGTON","55307","5079642271","Local","1994-10-12 00:00:00"
"MN","248008","LAKEVIEW HOMECARE","1715 TOWER DRIVE WEST SUITE 330","STILLWATER","55082","6514303320","Other","1994-10-12 00:00:00"
"MN","248009","PRESTON GOOD SAMARITAN SOCIETY HOME CARE","200 ST PAUL STREET","PRESTON","55965","5077652700","Religious Affiliations","1994-10-19 00:00:00"
"MN","248011","CRYSTAL CARE HOME HLTH SRV INC","6461 LYNDALE AVENUE SOUTH","RICHFIELD","55423","6128614272","Proprietary","1994-11-08 00:00:00"
"MN","248018","QUALITY QUEST HEALTH CARE INC","1010 BENSON AVENUE SOUTHWEST, PO BOX 1467","WILLMAR","56201","3202355440","Private","1995-03-08 00:00:00"
"MN","248022","ALLIANCE HEALTH SERVICES","1400 MADISON AVENUE #212","MANKATO","56001","5073861666","Proprietary","1995-02-07 00:00:00"
"MN","248027","HORIZON HEALTH INC","26814 143RD STREET  PO BOX 220","PIERZ","56364","3204686451","Private","1995-08-16 00:00:00"
"MN","248028","ST ELIZABETH HOME HEALTH CARE","1200 GRANT BLVD WEST","WABASHA","55981","6515655577","Religious Affiliations","1995-07-07 00:00:00"
"MN","248030","TLC HOME CARE OF THE TWIN CITIES","1255 WEST LARPENTEUR AVENUE","ROSEVILLE","55113","6516470017","Proprietary","1995-09-28 00:00:00"
"MN","248033","RIVER VALLEY HOME CARE INC","916 EIGHTH STREET","FARMINGTON","55024","6514604201","Proprietary","1996-01-06 00:00:00"
"MN","248035","CONNECTCARE","211 FREEMONT AVENUE SOUTHEAST","HUTCHINSON","55350","3202345031","Other","1996-04-24 00:00:00"
"MN","248037","HOME HEALTH CARE INC","800 BOONE AVENUE NORTH SUITE 200","GOLDEN VALLEY","55422","7634178888","Proprietary","1996-05-15 00:00:00"
"MN","248038","NEW DIMENSIONS HOME HLTH CARE","312 NORTH TOWER ROAD","FERGUS FALLS","56538","2187395856","Proprietary","1996-07-19 00:00:00"
"MN","248040","FIRST CHOICE HOME CARE INC","933 WHITE BEAR AVENUE NORTH","SAINT PAUL","55106","6514881680","Proprietary","1996-05-17 00:00:00"
"MN","248045","ESSENTIA HEALTH GRACEVILLE HOME HEALTH","115 WEST SECOND STREET","GRACEVILLE","56240","3207487223","Religious Affiliations","1996-09-20 00:00:00"
"MN","248046","CREST VIEW HOME HEALTH CARE","1515 44TH AVENUE NE","COLUMBIA HEIGHTS","55421","7637821611","Religious Affiliations","1996-07-23 00:00:00"
"MN","248047","SAFETY CARE INC","933 - A UNIVERSITY AVENUE","SAINT PAUL","55104","6516454537","Proprietary","1996-11-06 00:00:00"
"MN","248048","BARNABAS HEALTH CARE SERV","223 WASHINGTON STREET","BRAINERD","56401","2188290901","Proprietary","1996-10-17 00:00:00"
"MN","248049","ACCRA HOME CARE INC","119 EAST LINCOLN AVENUE","FERGUS FALLS","56538","2187360246","Proprietary","1996-07-30 00:00:00"
"MN","248051","MERCY HOME HEALTH AGENCY","30 ARROWHEAD LANE","MOOSE LAKE","55767","2184855506","Other","1997-01-23 00:00:00"
"MN","248052","ST MARYS HOME HEALTH","114 FRAZEE STREET EAST","DETROIT LAKES","56501","2188470808","Religious Affiliations","1997-02-27 00:00:00"
"MN","248054","PROFESSIONAL RESOURCE NETWORK HHC","2740 AMERICAN BLVD W  STE 100","BLOOMINGTON","55431","9528588807","Proprietary","1997-02-07 00:00:00"
"MN","248055","DIVINE HEALTHCARE NETWORK","856 UNIVERSITY AVENUE","SAINT PAUL","55104","6516659795","Proprietary","1997-02-28 00:00:00"
"MN","248056","PRAIRIE RIVER HOME CARE INC","227 EAST MAIN STREET #200","MANKATO","56002","5073458591","Proprietary","1996-12-10 00:00:00"
"MN","248058","COKATO MANOR HOME HEALTH CARE","511 COKATO STREET NORTHWEST","COKATO","55321","3202863049","Other","1997-05-30 00:00:00"
"MN","248059","CHOICE HOME CARE INC","2200 SECOND STREET SOUTHWEST","ROCHESTER","55902","5072853912","Private","1997-08-26 00:00:00"
"MN","248060","PERHAM LIVING HOME CARE","735 3RD STREET SOUTHWEST","PERHAM","56573","2183471880","Local","1998-07-16 00:00:00"
"MN","248061","GOOD SAMARITAN SOCIETY HOME CARE","710 FULLER DRIVE #3","WINDOM","56101","5078310734","Religious Affiliations","1998-07-30 00:00:00"
"MN","248062","MINNEWASKA HOME CARE","500 HOLLY RIDGE DRIVE, PO BOX 265","STARBUCK","56381","3202392217","Religious Affiliations","1998-09-29 00:00:00"
"MN","248063","SUNRISE HEALTH SERVICES INC","22350 SUNRISE ROAD NE","STACY","55079","6514629331","Proprietary","1998-11-10 00:00:00"
"MN","248065","BIGFORK VALLEY HOME CARE","258 PINE TREE DRIVE PO BOX 258","BIGFORK","56628","2187431004","Local","1998-12-31 00:00:00"
"MN","248068","RECOVER HEALTH","400 WITTMAN DRIVE SUITE B","GRAND RAPIDS","55744","2183260004","Proprietary","1999-04-17 00:00:00"
